id,title,type,author,author_id,publisher,image,date,link
235553,내여친은 양데레,웹툰,시노비,,원스토어,http://www.komacon.kr/archive_data/attach/2015/10/1023-15.jpg,2015.10.23~2017.01.13,http://www.tstore.co.kr/userpoc/comic/view?pid=H011982909
235554,마왕,웹툰,"비모,가지마루",,봄툰,http://www.komacon.kr/archive_data/attach/2015/05/0514-03.jpg,2017.04.24~,
235555,은밀한 수,웹툰,유진호,,,http://www.komacon.kr/archive_data/attach/2015/11/1103-19.jpg,,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H012258076&menuId=DP26005&PrePageNm=/w
235583,Love is,웹툰,Maroo,,봄툰,http://www.komacon.kr/archive_data/attach/250000/258781/thumbnail/20160528210221612.jpg,2015. 9. 16. ~,http://www.bomtoon.com/comic/ep_list/love_is
235584,XX있니없니?!,웹툰,"새로운도약,리바",,봄툰,http://www.komacon.kr/archive_data/attach/250000/258782/20160528213103013.jpg,2015. 6. 26. ~ 2015. 7. 7.,http://www.bomtoon.com/comic/ep_list/aretherean
235588,스몰야드,웹툰,RUZ,,봄툰,http://www.komacon.kr/archive_data/attach/250000/258783/thumbnail/20160528214229284.jpg,2015.06.26~2015.07.07,http://www.bomtoon.com/comic/ep_list/smallyard
235591,고사원의 직장생존기,웹툰,화유영,,진코믹스,http://www.komacon.kr/archive_data/attach/260000/260638/thumbnail/20160811145056475.jpg,2016. 6. 3. ~ 2016. 11. 25.,http://www.jincomics.com/comic/gosawon
235592,눈꽃의 심장,웹툰,"홍순화,홍주표",,투믹스,http://www.komacon.kr/archive_data/attach/260000/260640/thumbnail/20160811145452164.jpg,2016.12.11~2017.07.30,http://www.zzamtoon.com/webtoon/episode/toon/4604
235605,따르지 않는 고양이를 쓰다듬는 방법,웹툰,후지야마 구우,,투믹스,http://www.komacon.kr/archive_data/attach/250000/259250/20160617131424773.jpg,2016.05.18~2016.07.06,http://www.zzamtoon.com/webtoon/episode/toon/2489
235606,동네변호사 조들호,웹툰,해츨링,,네이버,http://www.komacon.kr/archive_data/attach/250000/257921/thumbnail/20160428150709095.jpg,2016.03.09~2017.12.27,http://comic.naver.com/webtoon/list.nhn?titleId=675829&weekday=thu
235607,결계녀,웹툰,김태경,,네이버,http://www.komacon.kr/archive_data/attach/250000/257946/thumbnail/20160428174319396.jpg,2015. 12. 3. ~,http://comic.naver.com/webtoon/list.nhn?titleId=668101&weekday=fri
235608,테러맨,웹툰,"KOJINO(고진호),한동우,고진호",,네이버,http://www.komacon.kr/archive_data/attach/250000/257963/thumbnail/20160429140458526.jpg,2016.01.14~,http://comic.naver.com/webtoon/list.nhn?titleId=670149&weekday=fri
235609,시노딕,웹툰,현욱,,네이버,http://www.komacon.kr/archive_data/attach/250000/257967/thumbnail/20160429143116795.jpg,2015.12.03~,http://comic.naver.com/webtoon/list.nhn?titleId=668103&weekday=fri
235610,라면 대통령,웹툰,"명랑,신얼",,케이툰,http://www.komacon.kr/archive_data/attach/250000/259248/thumbnail/20160617110504875.jpg,2016.02.19~,http://webtoon.olleh.com/web/times_list.kt?webtoonseq=224
235611,나노리스트,웹툰,민송아,,네이버,http://www.komacon.kr/archive_data/attach/250000/257974/thumbnail/20160429151612922.jpg,2016.01.22~,http://comic.naver.com/webtoon/list.nhn?titleId=670150&weekday=sat
235612,첩보의 별,웹툰,"이상신,국중록",,네이버,http://www.komacon.kr/archive_data/attach/250000/257976/thumbnail/20160429152738643.jpg,2016.03.06~2016.10.09,http://comic.naver.com/webtoon/list.nhn?titleId=675392&weekday=sat
235613,대가리,웹툰,정종택,,네이버,http://www.komacon.kr/archive_data/attach/250000/257978/thumbnail/20160429153625146.jpg,2016.04.15~,http://comic.naver.com/webtoon/list.nhn?titleId=677737&weekday=sat
235614,스퍼맨,웹툰,하일권,,네이버,http://www.komacon.kr/archive_data/attach/250000/257983/thumbnail/20160429155551791.jpg,2016.02.20~2016.03.05,http://comic.naver.com/webtoon/list.nhn?titleId=674209
235621,두근두근두근거려,웹툰,하일권,,네이버,http://www.komacon.kr/archive_data/attach/240000/249281/thumbnail/20180807145534069.JPG,2009.04.23~2009.12.02,http://comic.naver.com/webtoon/list.nhn?titleId=65410&weekday
235629,트라우마,웹툰,곽백수,,네이버,/assets/img/cover_not1.png,2007.01.08~2008.04.30,http://comic.naver.com/webtoon/list.nhn?titleId=22052
235630,가우스전자,웹툰,곽백수,,네이버,http://www.komacon.kr/archive_data/attach/240000/249423/20180807100855230.JPG,2011.6. 6. ~,http://comic.naver.com/webtoon/list.nhn?titleId=335885&weekday=mon
235631,격투기 특성화고교 극지고,웹툰,허일,,네이버,http://www.komacon.kr/archive_data/attach/240000/249425/thumbnail/20180808172410191.JPG,2011. 10. 15. ~ 2014. 1. 1.,http://comic.naver.com/webtoon/list.nhn?titleId=395442
235633,파라노이드 안드로이드,웹툰,엄지용,,레진,http://www.komacon.kr/archive_data/attach/250000/259793/thumbnail/20160706103307261.jpg,2016.03.02~2017.03.01,http://www.lezhin.com/comic/pa
235634,언노운 코드,웹툰,"김칸비_팀 겟네임,후파,김칸비_팀 겟네임",,레진,http://www.komacon.kr/archive_data/attach/250000/259794/thumbnail/20160706105922205.jpg,2016.03.17~,http://www.lezhin.com/comic/unknown_code
235635,낭만기담,웹툰,로소,,코믹스퀘어,http://www.komacon.kr/archive_data/attach/250000/259799/thumbnail/20160706112120289.jpg,2015.08.28~2015.12.15,http://www.comixsquare.com/service/comic/roman_story
235636,그라운드레스,웹툰,카게마치 케이타,,코믹스퀘어,http://www.komacon.kr/archive_data/attach/250000/259807/thumbnail/20160706145137343.jpg,2015.07.09~2015.10.02,http://www.comixsquare.com/service/comic/groundless
235637,비밀의 악마,웹툰,에무,,코믹스퀘어,http://www.komacon.kr/archive_data/attach/250000/259808/thumbnail/20160706150413565.jpg,2015.10.16~2015.10.16,http://www.comixsquare.com/service/comic/secretdevil
235638,달려!!,웹툰,김종한,,코믹스퀘어,http://www.komacon.kr/archive_data/attach/250000/259809/thumbnail/20160706151045472.jpg,2015.09.09~2015.10.14,http://www.comixsquare.com/service/comic/run
235639,바른생활 킬러,웹툰,"김기정,강명종",,코믹스퀘어,http://www.komacon.kr/archive_data/attach/250000/259810/thumbnail/20160706151625616.jpg,2015.07.24~2015.10.21,http://www.comixsquare.com/service/comic/killer
235641,피자와 꽃,웹툰,도국,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image008.png,2013.10.24~2016.04.28,http://www.lezhin.com/comic/pizza
235652,사랑이 온다,웹툰,김영길,,,http://www.komacon.kr/archive_data/attach/2015/10/1030-67.jpg,,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H012239519&menuId=DP26002&PrePageNm=/w
235656,앙 곤란한 걸!,웹툰,HB,,,http://www.komacon.kr/archive_data/attach/2015/12/1202-13.jpg,,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H012613524&menuId=DP26001&PrePageNm=/w
235659,다람툰,웹툰,우승희,,,http://www.komacon.kr/archive_data/attach/2015/11/1103-18.jpg,,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H012254853&menuId=DP26003&PrePageNm=/w
235662,여탕보고서,웹툰,마일로,,네이버,http://www.komacon.kr/archive_data/attach/2014/11/1104-01.jpg,2014.11.04~,http://comic.naver.com/webtoon/list.nhn?titleId=639604
235663,붉은 점,웹툰,"이동현,임철의",,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/11/1104-02.jpg,2014.11.04~2015.01.31,http://page.kakao.com/home/46610108
235664,매일매일 출근가족,웹툰,지강민,,카카오페이지,http://www.komacon.kr/archive_data/attach/2015/06/0617-05.jpg,20150617~,http://page.kakao.com/home/47518883?categoryUid=10&subCategoryUid=0&navi=1&inkatalk=0
235665,언더테이커즈,웹툰,"이태균,신유경",,카카오페이지,http://www.komacon.kr/archive_data/attach/2015/03/0312-03.jpg,20150312~,http://page.kakao.com/home/46912415?categoryUid=10&subCategoryUid=0&navi=1&inkatalk=0
235666,깡,웹툰,담풍,,카카오페이지,http://www.komacon.kr/archive_data/attach/2015/06/0605-05.jpg,2015.06.05~2016.06.03,https://page.kakao.com/home/47414176
235667,전이,웹툰,"카드맨,차차",,피너툰,http://www.komacon.kr/archive_data/attach/2015/06/0622-19.jpg,2015.11.18~2015.12.04,http://www.peanutoon.com/comics.php?comics=870
235668,환영합니다 씬티크입니다!!,웹툰,초양,,"피너툰, 투믹스",http://www.komacon.kr/archive_data/attach/2015/06/0622-20.jpg,2015.11.19~2015.12.06,http://www.peanutoon.com/toon/vol/872
235676,괴기목욕탕,웹툰,김경일,,"투믹스, 미소설",http://www.komacon.kr/archive_data/attach/2015/06/0625-08.jpg,2016. 3. 4. ~ 2016. 3. 4.,http://www.zzamtoon.com/webtoon/episode/toon/2330
235677,차차 나아지겠지,웹툰,차차,,티스토어,http://www.komacon.kr/archive_data/attach/2015/02/0202-07.jpg,20150202~20150831,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H006710886&strPrePageNm=0c03022S&strDi
235682,Go Bananas,웹툰,센개,,레진,http://www.komacon.kr/archive_data/attach/2014/01/0117-18.jpg,2014. 1. 17 ~ 2014. 7. 4,http://www.lezhin.com/comic/go_bananas
235684,"소녀, 소년을 찍다",웹툰,가오,,레진,http://www.komacon.kr/archive_data/attach/2014/02/0217-12.jpg,2014.02.17~2014.05.12,http://www.lezhin.com/comic/soso
235685,그렇게까지 말한다면 할 수 없잖아!,웹툰,"마사토끼,느루",,레진코믹스,http://www.komacon.kr/archive_data/attach/2014/03/0327-14.jpg,2014.03.27~2014.05.22,http://www.lezhin.com/comic/better_than_revenge
235686,핑크호러,웹툰,김종진,,레진,http://www.komacon.kr/archive_data/attach/2014/01/0109-23.jpg,2014.01.09~2014.05.22,http://www.lezhin.com/comic/pink_horror
235687,뿌리의 그림자,웹툰,바나무,,레진,http://www.komacon.kr/archive_data/attach/2014/04/0410-28.jpg,2014.04.10~2014.06.25,http://www.lezhin.com/comic/banamu
235688,LOVE FICTION,웹툰,이재진,,레진,http://www.komacon.kr/archive_data/attach/2014/02/0216-01.jpg,2014. 2. 16. ~ 2014. 6. 22.,http://www.lezhin.com/comic/love_fiction
235689,강의실 201호,웹툰,단추,,레진,http://www.komacon.kr/archive_data/attach/2014/03/0328-12.jpg,2014. 3 .28. ~ 2014. 3. 28.,http://www.lezhin.com/comic/lectureroom201
235690,Hi! High!,웹툰,"박수연,주이",,네이버,http://www.komacon.kr/archive_data/attach/2014/09/0917-12.jpg,2014. 9. 17. ~ 2014. 12. 3.,http://comic.naver.com/webtoon/list.nhn?titleId=636350
235691,상록산악회,웹툰,Bambi,,레진,http://www.komacon.kr/archive_data/attach/2014/02/0221-09.jpg,2014.02.21~2014.03.14,http://www.lezhin.com/comic/evergreen
235692,스타일ON 시즌2,웹툰,"추혜연,POGO",,네이버,http://www.komacon.kr/archive_data/attach/2014/09/0923-06.jpg,2014.09.23~2014.12.10,http://comic.naver.com/webtoon/list.nhn?titleId=623591
235723,2016 학교 다녀오겠습니다,웹툰,웹툰작가,,네이버,http://www.komacon.kr/archive_data/attach/250000/257985/thumbnail/20160429160151633.jpg,2016. 3. 8. ~ 2016. 5. 3.,http://comic.naver.com/webtoon/list.nhn?titleId=675556
235724,감염자,웹툰,이강,,네이버,http://www.komacon.kr/archive_data/attach/250000/257988/thumbnail/20160429163128019.jpg,2016.04.02~2018.08.18,http://comic.naver.com/webtoon/list.nhn?titleId=675823&weekday=sun
235725,열렙전사,웹툰,김세훈,,네이버,http://www.komacon.kr/archive_data/attach/250000/257990/thumbnail/20160429163645175.jpg,2016.01.23~,http://comic.naver.com/webtoon/list.nhn?titleId=670152&weekday=sun
235726,탐구생활3,웹툰,메가쑈킹,,네이버,http://www.komacon.kr/archive_data/attach/250000/258694/thumbnail/20160525184907687.jpg,2008.05.06~2009.04.29,http://comic.naver.com/webtoon/list.nhn?titleId=26114
235731,탐구생활4,웹툰,메가쇼킹,,네이버,http://www.komacon.kr/archive_data/attach/250000/258695/thumbnail/20160525185258314.jpg,2010.03.04~2010.04.29,http://comic.naver.com/webtoon/list.nhn?titleId=142910
235732,펫다이어리2.,웹툰,"요한,김혜진",,네이버,http://www.komacon.kr/archive_data/attach/250000/258696/20160525185934637.jpg,2008.03.28~2010.02.28,http://comic.naver.com/webtoon/list.nhn?titleId=25898
235745,애욕의 개구리 장갑,웹툰,강태진,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image014.png,2013.07.06~2014.02.16,http://www.lezhin.com/comic/frog
235746,절망 VS 소녀,웹툰,"마사토끼,도현",,레진,http://www.komacon.kr/archive_data/attach/lezhin/image018.png,2013.05.23~2013.11.19,http://www.lezhin.com/comic/girl_vs_dispair
235747,월야환담 (月夜幻談),웹툰,KOJINO(고진호),,레진,http://www.komacon.kr/archive_data/attach/lezhin/image020.png,2013.10.29~2015.08.19,http://www.lezhin.com/comic/moonlight_night
235748,나쁜 상사,웹툰,네온비,,레진코믹스,http://www.komacon.kr/archive_data/attach/lezhin/image030.png,2013.05.23~2017.08.06,http://www.lezhin.com/comic/bad_boss
235754,"소년, 남자의 이름으로",웹툰,다다,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image068.png,2013.05.23~2014.01.29,http://www.lezhin.com/comic/boy_to_man
235755,신을 사랑한 사람 시즌2,웹툰,요뎅,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258315/thumbnail/20180913170455605.JPG,2016.03.18~2016.07.15,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_shinslove_wz
235761,지구에서,웹툰,"최보규,이호",,"코믹큐브, 폭스툰",http://www.komacon.kr/archive_data/attach/250000/259821/thumbnail/20160706170344752.jpg,2015.06.26~,http://www.bookcube.com/toon/detail.asp?webtoon_num=150027
235762,폭군,웹툰,"박민하,큰빛",,코믹큐브,http://www.komacon.kr/archive_data/attach/250000/259822/thumbnail/20160706171227321.jpg,2015.07.12~2015.12.27,http://www.bookcube.com/webtoon/detail.asp?webtoon_num=150084
235763,사이킥,웹툰,"최보규,이호",,폭스툰,http://www.komacon.kr/archive_data/attach/250000/259823/thumbnail/20160706172903613.jpg,2015.06.26~,http://www.foxtoon.com/comic/saikick
235764,와디언 리그,웹툰,serious,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image070.png,2013.05.23~2015.04.02,http://www.lezhin.com/comic/wiardian_league
235794,스타일ON,웹툰,POGO,,네이버,http://www.komacon.kr/archive_data/attach/2014/05/0512-16.jpg,2014.05.12~2014.07.28,http://comic.naver.com/webtoon/list.nhn?titleId=623591
235808,악마의 유희,웹툰,bluefish,,셀툰,http://www.komacon.kr/archive_data/attach/2016/01/0108-06.jpg,2016.01.08~2016.01.08,http://www.selltoon.com/bbs/board.php?bo_table=comic_1420677523
235809,여자의 마음,웹툰,네모랑,,네이트,http://www.komacon.kr/archive_data/attach/2014/10/1006-06.jpg,2014.10.06~2016.03.16,http://comics.nate.com/webtoon/list.php?btno=65342
235810,순쏘 24시,웹툰,이지,,네이트,http://www.komacon.kr/archive_data/attach/2014/10/1009-01.jpg,2014.10.09~,http://comics.nate.com/webtoon/list.php?btno=65340
235811,그녀는 엄마후보,웹툰,안민영,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/10/1028-13.jpg,2014.10.28~2016.10.04,http://page.kakao.com/home/46912430?navi=1&inkatalk=0
235812,카톡카톡 개그 패밀리,웹툰,스튜디오 DG,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/09/0928-01.jpg,2014.09.28~2016.01.28,http://page.kakao.com/home/46879368?navi=1&inkatalk=0
235813,사랑하지 않을 테면 죽어라,웹툰,서현주,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/10/1025-03.jpg,2014.10.25~2015.01.31,http://page.kakao.com/home/46912372?navi=1&inkatalk=0
235815,이미테이션,웹툰,박경란,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/09/0930-20.jpg,2014.09.30~2015.09.29,http://page.kakao.com/home/46908316?navi=1&inkatalk=0
235857,FOR WHOM,웹툰,에디,,레진코믹스,http://www.komacon.kr/archive_data/attach/lezhin/image102.png,2013. 7. 6. ~ 2016. 8. 20,http://www.lezhin.com/comic/for_whom
235858,천지해,웹툰,핑푸,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image104.png,2013.07.06~,http://www.lezhin.com/comic/cheonjihae
235859,법칙과 순서의 세계,웹툰,"파크,키키",,레진,http://www.komacon.kr/archive_data/attach/lezhin/image112.png,2013.05.23~,http://www.lezhin.com/comic/the_world
235863,달콤한 애드립,웹툰,하양지,,레진코믹스,http://www.komacon.kr/archive_data/attach/lezhin/image124.png,2013.05.23~2013.05.23,http://www.lezhin.com/comic/adlib_adlib
235864,청춘로맨스,웹툰,"BV,미울",,레진,http://www.komacon.kr/archive_data/attach/lezhin/image072.png,2013.05.23~2015.07.17,http://www.lezhin.com/comic/ccromance
235865,신기록,웹툰,리율,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image126.png,2013.05.23~,http://www.lezhin.com/comic/shingi
235866,귀야곡,웹툰,옛사람,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image130.png,2013.09.06~2013.12.06,http://www.lezhin.com/comic/onbus
235867,사사롭지만 좋은 날,웹툰,영춘,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image138.png,2013.05.23~2013.12.31,http://www.lezhin.com/comic/a_small_goodday
235868,블로섬 데이즈,웹툰,태양,,레진,http://www.komacon.kr/archive_data/attach/lezhin/image140.png,2013.05.23~2014.04.30,http://www.lezhin.com/comic/blossom_days
235870,바나나 공화국,웹툰,JTK,,미스터블루,http://www.komacon.kr/archive_data/attach/2015/12/1203-30.jpg,2016.04.01~,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_banana_wz
235871,일리아드 & 오디세이,웹툰,김세영,,레진,http://www.komacon.kr/archive_data/attach/2014/09/0916-16.jpg,2014.09.16~2015.09.08,http://www.lezhin.com/comic/ilias
235872,네오 마그넷,웹툰,HOOPA,,레진코믹스,http://www.komacon.kr/archive_data/attach/2014/08/0826-18.jpg,2014.08.26~2015.06.05,http://www.lezhin.com/comic/neo_magnet
235873,메탈 코이,웹툰,미키,,레진,http://www.komacon.kr/archive_data/attach/2014/09/0923-04.jpg,2014.09.23~2015.05.05,http://www.lezhin.com/comic/metal_coy
235874,30일의 당신에게,웹툰,"김원이,영모",,레진,http://www.komacon.kr/archive_data/attach/230000/233811/thumbnail/20180913141024694.JPG,2015. 5. 30 ~ 2016. 2. 13.,http://www.lezhin.com/comic/30days
235875,구룡특급,웹툰,이해민,,레진코믹스,http://www.komacon.kr/archive_data/attach/2015/04/0404-01.jpg,2015.04.04~2015.12.26,http://www.lezhin.com/comic/kowloonextraclass
235876,따라바람,웹툰,검둥,,레진코믹스,http://www.komacon.kr/archive_data/attach/2015/05/0509-02.jpg,2015.05.09~2015.08.29,http://www.lezhin.com/comic/ddara
235877,마찌롱 MAZZIRONG,웹툰,미미,,레진,http://www.komacon.kr/archive_data/attach/2015/05/0523-01.jpg,2015.05.23~,http://www.lezhin.com/comic/mazzirong
235878,레드 후드 Red Hood,웹툰,관절,,레진,http://www.komacon.kr/archive_data/attach/2015/03/0321-01.jpg,2015.03.21~2017.11.11,http://www.lezhin.com/comic/redhood
235879,진실게임,웹툰,성우현,,레진,http://www.komacon.kr/archive_data/attach/2015/05/0502-02.jpg,2015.05.02~2016.03.05,http://www.lezhin.com/comic/truegame
235883,하이힐 신은 공무원,웹툰,홍용훈,,"투믹스, 피너툰, 코믹스토리",http://www.komacon.kr/archive_data/attach/2015/06/0622-21.jpg,2015.11.19~2015.12.06,http://www.peanutoon.com/comics.php?comics=873
235884,십이야,웹툰,쌀신,,"투믹스, 배틀코믹스",http://www.komacon.kr/archive_data/attach/230000/234043/thumbnail/20180904175717613.JPG,2015.12.28~2015.12.30,http://www.zzamtoon.com/webtoon/episode/toon/2145
235885,슴부심의 정석,웹툰,"혁뽕,스테이크",,,http://www.komacon.kr/archive_data/attach/2015/11/1111-26.jpg,,http://www.selltoon.com/bbs/board.php?bo_table=comic_1415672503
235886,나를 미치게하는 여고생,웹툰,bluefish,,셀툰,http://www.komacon.kr/archive_data/attach/2015/12/1209-06.jpg,2015.12.09~2015.12.09,http://www.selltoon.com/bbs/board.php?bo_table=comic_1418088241
235887,나의 어린신부,웹툰,bluefish,,셀툰,http://www.komacon.kr/archive_data/attach/2015/12/1209-07.jpg,2015.12.09~2015.12.09,http://www.selltoon.com/bbs/board.php?bo_table=comic_1418088332
235899,더블피의 뚝딱쿠킹,웹툰,더블피,,티스토어,http://www.komacon.kr/archive_data/attach/2015/02/0203-05.jpg,20150203~,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H006716881&strPrePageNm=0c03022S&strDi
235900,나는 비정규직 뱅미,웹툰,아우리,,티스토어,http://www.komacon.kr/archive_data/attach/2015/04/0415-06.jpg,20150415~,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H006906938&strPrePageNm=0c03022S&strDi
235901,세사미 스트리트,웹툰,마즈모토 이즈미,,티스토어,http://www.komacon.kr/archive_data/attach/2015/06/0610-08.jpg,20150610~,http://m.tstore.co.kr/mobilepoc/webtoon/webtoonList.omp?prodId=H007012215&strPrePageNm=0c03022S&strDi
235916,다빈치의 만찬,웹툰,"김태곤,윤희",,네이트,http://www.komacon.kr/archive_data/attach/2014/10/1010-05.jpg,2014.10.10~2015.07.24,http://comics.nate.com/webtoon/list.php?btno=65339
235917,뱀파이어 어글리,웹툰,"이우수,인용",,네이트,http://www.komacon.kr/archive_data/attach/2014/10/1010-04.jpg,2014.10.10~,http://comics.nate.com/webtoon/list.php?btno=65399
235918,그놈학 개론,웹툰,이지피,,레진코믹스,http://www.komacon.kr/archive_data/attach/2015/05/0510-02.jpg,2015.05.10~2016.04.24,http://www.lezhin.com/comic/introduction_him
235919,화음의 정원,웹툰,"오은지,채한율",,"카카오페이지, 피너툰",http://www.komacon.kr/archive_data/attach/2014/10/1029-05.jpg,2014.10.29~2016.08.10,http://page.kakao.com/home/46912364?navi=1&inkatalk=0
235920,허니 블러드,웹툰,이나래,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/10/1022-16.jpg,2014.10.22~2015.09.09,http://page.kakao.com/home/46912379?navi=1&inkatalk=0
235921,남친 있음,웹툰,백혜경,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/10/1015-11.jpg,2014.10.15~2015.01.31,http://page.kakao.com/home/46908318?navi=1&inkatalk=0
235922,루마니아 체조인 육성클럽,웹툰,"가얀,신지상",,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/09/0921-02.jpg,2014.09.21~2015.11.08,http://page.kakao.com/home/46879585?navi=1&inkatalk=0
235923,뇌호,웹툰,날계란,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/09/0901-10.jpg,2014.09.01~2016.08.23,http://page.kakao.com/home/46865170?navi=1&inkatalk=0
235924,D.P 개의 날,웹툰,김보통,,레진,http://www.komacon.kr/archive_data/attach/2015/02/0218-01.jpg,2015. 2. 18 ~ 2016. 1. 6.,http://www.lezhin.com/comic/dp
235925,나 안 취했어,웹툰,영춘,,레진코믹스,http://www.komacon.kr/archive_data/attach/2015/05/0517-02.jpg,2015.05.17~2016.06.08,http://www.lezhin.com/comic/im_not_drunk
235926,평일의 나,웹툰,은보리,,카카오페이지,http://www.komacon.kr/archive_data/attach/2014/08/0831-05.jpg,2014.08.31~2017.07.16,http://page.kakao.com/home/46865175?navi=1&inkatalk=0
235927,수줍어서 그래,웹툰,심모람,,레진,http://www.komacon.kr/archive_data/attach/2015/06/0622-25.jpg,2015.06.22~,http://www.lezhin.com/comic/yesiamshy
235936,쌀롱 드 빌리어드,웹툰,이승준,,케이툰,http://www.komacon.kr/archive_data/attach/230000/234378/thumbnail/20180809094224457.JPG,2015.07.22~2017.06.07,https://www.myktoon.com/web/times_list.kt?webtoonseq=139
235937,밸런스,웹툰,"이경로,최보하",,탑코(탑툰),http://www.komacon.kr/archive_data/attach/2015/03/0309-08.jpg,2015.03.09~2016.01.28,http://toptoon.com/comic/ep_list/Balance
235938,썸툰,웹툰,고참,,봄툰,http://www.komacon.kr/archive_data/attach/250000/258155/thumbnail/20160510165840491.jpg,2015.09.02~2015.10.04,http://www.bomtoon.com/comic/ep_list/ssumtoon
235947,사컷 : 죽음의 소리,웹툰,"유난희,최승범",,다음,http://www.komacon.kr/archive_data/attach/250000/258709/thumbnail/20160526105817074.jpg,2016.05.26~2018.03.04,http://webtoon.daum.net/webtoon/view/FourDeathCut
235948,중인클럽,웹툰,해송,,다음,http://www.komacon.kr/archive_data/attach/250000/258711/thumbnail/20160526110704454.jpg,2016.02.06~2017.03.18,http://webtoon.daum.net/webtoon/view/jungin_club
235949,유산,웹툰,"100,추",,"탑코(탑툰),봄툰",http://www.komacon.kr/archive_data/attach/250000/258702/thumbnail/20160525201724226.jpg,2015.09.15~2016.02.16,http://www.bomtoon.com/comic/ep_list/inherit
235950,도깨비훈장,웹툰,박혜림,,다음,http://www.komacon.kr/archive_data/attach/250000/258713/thumbnail/20160526111058025.jpg,2016.03.13~2018.05.13,http://webtoon.daum.net/webtoon/view/doggaebi
235951,그림형제 잔혹동화,웹툰,Crom,,다음,http://www.komacon.kr/archive_data/attach/250000/258722/thumbnail/20160526140043631.jpg,2016.02.23~2018.09.18,http://webtoon.daum.net/webtoon/view/fairytale
235976,길티 러브,웹툰,"DK,별",,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258350/thumbnail/20160516172710160.jpg,2016.02.16~2016.08.16,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_guilty_wz
235977,처음인 Girl!,웹툰,HB,,레진,http://www.komacon.kr/archive_data/attach/250000/258425/thumbnail/20160517160707974.jpg,2015.11.07~2016.05.14,http://www.lezhin.com/comic/adventgoddess
235978,허브 커넥션,웹툰,"KR,이치카",,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258426/thumbnail/20160517161833125.jpg,2016.02.17~2016.08.10,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_hurb_wz
235981,여인33 Reboot,웹툰,H.B Lab,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258343/thumbnail/20160516135334968.jpg,2015.10.01~,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_33reboot_wz
235982,헬로헬,웹툰,"SAYO,DEAN,MAY",,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258345/thumbnail/20160516164957382.jpg,2016.02.02~2016.08.30,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_hellohell_wz
235983,다이닝메이트,웹툰,호돌,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258346/thumbnail/20160516165446757.jpg,2016.01.26~2016.06.28,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_dining_wz
235984,마이너리티 리포트,웹툰,간부추,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258427/thumbnail/20160517162755656.jpg,2016.01.20~,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_minority_wz
235985,몬스터 스타,웹툰,김유정,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258428/thumbnail/20160517163900399.jpg,2016.02.17~,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_monster_wz
235986,비터스위트,웹툰,Jess,,미스터블루,http://www.komacon.kr/archive_data/attach/250000/258429/thumbnail/20160517165042178.jpg,2015.10.21~2016.06.01,http://www.mrblue.com/section_webtoon/detail.asp?pid=wt_bitter_wz
